index,split,label,activity,source_activity,session_id,source_csv,start_frame,end_frame,label_source,event_phase,include_in_training,overlap_seconds,overlap_fraction,window_start_s,window_end_s,exclude_reason,annotation_confidence,quality_flags,method_version
992,train,1,standing,standing,standing__standing_20260714_141006_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141006_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
993,train,1,standing,standing,standing__standing_20260714_141006_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141006_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
994,train,1,standing,standing,standing__standing_20260714_141006_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141006_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
995,train,1,standing,standing,standing__standing_20260714_141006_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141006_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
996,train,1,standing,standing,standing__standing_20260714_141016_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141016_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
997,train,1,standing,standing,standing__standing_20260714_141016_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141016_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
998,train,1,standing,standing,standing__standing_20260714_141016_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141016_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
999,train,1,standing,standing,standing__standing_20260714_141016_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141016_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1000,train,1,standing,standing,standing__standing_20260714_141025_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141025_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1001,train,1,standing,standing,standing__standing_20260714_141025_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141025_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1002,train,1,standing,standing,standing__standing_20260714_141025_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141025_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1003,train,1,standing,standing,standing__standing_20260714_141025_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141025_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1004,train,1,standing,standing,standing__standing_20260714_141025_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141025_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1005,train,1,standing,standing,standing__standing_20260714_141034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141034_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1006,train,1,standing,standing,standing__standing_20260714_141034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141034_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1007,train,1,standing,standing,standing__standing_20260714_141034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141034_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1008,train,1,standing,standing,standing__standing_20260714_141034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141034_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1009,train,1,standing,standing,standing__standing_20260714_141034_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141034_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1015,train,1,standing,standing,standing__standing_20260714_141054_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141054_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1016,train,1,standing,standing,standing__standing_20260714_141054_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141054_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1017,train,1,standing,standing,standing__standing_20260714_141054_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141054_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1018,train,1,standing,standing,standing__standing_20260714_141054_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141054_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1019,train,1,standing,standing,standing__standing_20260714_141054_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141054_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1020,train,1,standing,standing,standing__standing_20260714_141104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141104_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1021,train,1,standing,standing,standing__standing_20260714_141104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141104_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1022,train,1,standing,standing,standing__standing_20260714_141104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141104_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1023,train,1,standing,standing,standing__standing_20260714_141104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141104_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1024,train,1,standing,standing,standing__standing_20260714_141104_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141104_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1030,train,1,standing,standing,standing__standing_20260714_141128_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141128_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1031,train,1,standing,standing,standing__standing_20260714_141128_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141128_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1032,train,1,standing,standing,standing__standing_20260714_141128_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141128_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1033,train,1,standing,standing,standing__standing_20260714_141128_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141128_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1034,train,1,standing,standing,standing__standing_20260714_141128_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141128_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1035,train,1,standing,standing,standing__standing_20260714_141137_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141137_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1036,train,1,standing,standing,standing__standing_20260714_141137_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141137_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1037,train,1,standing,standing,standing__standing_20260714_141137_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141137_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1038,train,1,standing,standing,standing__standing_20260714_141137_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141137_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1039,train,1,standing,standing,standing__standing_20260714_141137_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141137_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1040,train,1,standing,standing,standing__standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1041,train,1,standing,standing,standing__standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1042,train,1,standing,standing,standing__standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1043,train,1,standing,standing,standing__standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1044,train,1,standing,standing,standing__standing_20260714_141215_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141215_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1045,train,1,standing,standing,standing__standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1046,train,1,standing,standing,standing__standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1047,train,1,standing,standing,standing__standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1048,train,1,standing,standing,standing__standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1049,train,1,standing,standing,standing__standing_20260714_141225_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141225_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1050,train,1,standing,standing,standing__standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1051,train,1,standing,standing,standing__standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1052,train,1,standing,standing,standing__standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1053,train,1,standing,standing,standing__standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1054,train,1,standing,standing,standing__standing_20260714_141234_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141234_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1055,train,1,standing,standing,standing__standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1056,train,1,standing,standing,standing__standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1057,train,1,standing,standing,standing__standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1058,train,1,standing,standing,standing__standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1059,train,1,standing,standing,standing__standing_20260714_141245_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141245_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1060,train,1,standing,standing,standing__standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1061,train,1,standing,standing,standing__standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1062,train,1,standing,standing,standing__standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1063,train,1,standing,standing,standing__standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1064,train,1,standing,standing,standing__standing_20260714_141301_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141301_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1065,train,1,standing,standing,standing__standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1066,train,1,standing,standing,standing__standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1067,train,1,standing,standing,standing__standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1068,train,1,standing,standing,standing__standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1069,train,1,standing,standing,standing__standing_20260714_141311_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141311_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1070,train,1,standing,standing,standing__standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1071,train,1,standing,standing,standing__standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1072,train,1,standing,standing,standing__standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1073,train,1,standing,standing,standing__standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1074,train,1,standing,standing,standing__standing_20260714_141321_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141321_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1075,train,1,standing,standing,standing__standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1076,train,1,standing,standing,standing__standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1077,train,1,standing,standing,standing__standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1078,train,1,standing,standing,standing__standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1079,train,1,standing,standing,standing__standing_20260714_141331_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141331_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1080,train,1,standing,standing,standing__standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1081,train,1,standing,standing,standing__standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1082,train,1,standing,standing,standing__standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1083,train,1,standing,standing,standing__standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1084,train,1,standing,standing,standing__standing_20260714_141341_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141341_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1085,train,1,standing,standing,standing__standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1086,train,1,standing,standing,standing__standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1087,train,1,standing,standing,standing__standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1088,train,1,standing,standing,standing__standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1089,train,1,standing,standing,standing__standing_20260714_141352_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141352_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1090,train,1,standing,standing,standing__standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1091,train,1,standing,standing,standing__standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1092,train,1,standing,standing,standing__standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1093,train,1,standing,standing,standing__standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1094,train,1,standing,standing,standing__standing_20260714_141412_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141412_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1095,train,1,standing,standing,standing__standing_20260714_141427_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141427_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1096,train,1,standing,standing,standing__standing_20260714_141427_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141427_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1097,train,1,standing,standing,standing__standing_20260714_141427_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141427_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1098,train,1,standing,standing,standing__standing_20260714_141427_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260714_141427_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
